,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35,phi_36,phi_37,phi_38,phi_39,phi_40,phi_41,phi_42,phi_43,phi_44,phi_45,phi_46,phi_47,phi_48,phi_49,phi_50,phi_51,phi_52,phi_53,phi_54,phi_55,phi_56,phi_57,phi_58,phi_59,phi_60,phi_61,phi_62,phi_63,phi_64,phi_65,phi_66,phi_67,phi_68,phi_69,phi_70,phi_71,phi_72,phi_73,phi_74,phi_75,phi_76,phi_77,phi_78,phi_79,phi_80,phi_81,phi_82,phi_83,phi_84,phi_85,phi_86,phi_87,phi_88,phi_89,phi_90,phi_91,phi_92,phi_93,phi_94,phi_95,phi_96,phi_97,phi_98,phi_99,phi_100,phi_101,phi_102,phi_103,phi_104,phi_105,phi_106,phi_107,phi_108,phi_109,phi_110,phi_111,phi_112,phi_113,phi_114,phi_115,phi_116,phi_117,phi_118,phi_119
HABP2,0.0012013692,0.0016068809,0.0009838139,-0.0002993496,0.0004380341,0.00063727703,-0.00019535088,-0.0011235443,0.001480003,-0.0020762032,-0.0011800533,0.0007076444,0.0007097365,0.001352724,0.00045358975,-0.0006855323,0.0020019438,-0.0043021617,3.4907913e-05,-0.0027308513,-0.0011179381,0.0015197941,7.821679e-05,-0.0030748013,-0.0015512785,9.189316e-06,0.0019238277,-0.0024701217,0.000119648575,-0.00052274053,-0.00071471086,0.001151355,-0.0016235559,0.00036395178,0.0011635808,-0.00073475885,-0.0018282159,-0.00043562235,0.0013338444,-0.0009559912,-0.0018966261,-0.0006501588,0.00084312004,0.00090894854,0.000117791795,-0.002671784,0.001570997,-0.0030896424,0.0048134667,0.0016131043,-0.0007719825,0.00072757184,0.0033920174,0.0017795614,-0.0024279638,-0.0009711811,0.0020198373,-2.6871177e-05,-0.00037959818,-0.0010613614,-0.00072089466,-0.0018489633,-0.0019616517,-0.0012514979,0.00074439874,-0.0013135999,-0.0027061878,-0.00017071898,-0.00013930262,0.0010964434,-0.0021005047,0.0029469037,0.0014168537,-0.0007274407,0.00085864175,-0.002226716,0.0018122448,0.0004835556,0.0037965022,0.00086899416,-0.00060322863,-1.8691728e-05,0.002740163,0.002915226,-0.00075420464,-0.00025448244,0.0022509384,-0.0009937207,0.0016552137,-0.00033500636,0.0008786756,-0.0018644765,0.00086442055,-0.0030620615,-0.0013350651,0.0038897847,-0.00052681874,-0.0016228142,-0.002043018,0.0016131385,0.00073918374,-0.0024549179,0.0012405154,0.0013840776,0.0032105758,-0.00059240026,-0.002104394,-0.0027204857,0.0023652166,0.0019021899,0.0020371692,-0.0035537756,-0.0019264163,-0.0015292728,4.5061213e-05,-0.0011786873,-0.00089176843,0.0031987282,0.00041212412,-0.0035543635
HAND2,0.0045508463,0.0013039926,-0.00087210705,-0.0031212075,0.00030159368,-0.0010273195,-0.00024787372,0.0002815363,-0.002424636,0.0011278823,-6.861926e-05,0.00065221713,0.0007716457,0.0015487018,0.0006253186,-0.0026229864,-0.0009854134,-0.000576808,0.00088659505,-0.001434814,0.0003757471,-0.0021112417,0.0032235882,-0.0023611141,0.0036118769,0.0013831308,-0.00085533137,-0.0016772852,0.0011623706,-0.0014528489,0.001460142,-0.0018486732,0.0028764312,-0.0008583234,-0.0012967433,-0.0019949197,-0.001895077,-0.0029847203,0.001741947,0.0004161702,0.0012457694,0.0011490666,-0.0010293019,0.0002368429,0.00036174353,-0.00037514546,-0.00059159944,0.000514049,0.00021432605,-0.0013381982,-6.755973e-05,7.29114e-05,-0.0008552354,0.00096047216,0.00094566005,0.0015320468,-0.00044032384,0.00089067937,-0.0008553517,-0.0002573461,-0.003047088,-0.00042580732,6.0279122e-05,-0.0004958351,0.001418133,0.00012760608,-0.002410149,0.0012267141,-0.00052653963,0.00068837096,-0.0028943592,-0.0010916502,0.0015401972,-3.5945483e-05,0.0011888089,0.00070096215,-0.0010010416,0.0029447868,0.0010254767,0.0037923802,0.0015634301,-0.0023457124,-0.00066482107,-0.000118299235,-0.0005967701,-0.00042224373,-0.001160913,0.002998132,0.0016847604,-0.0018241919,0.0023959922,1.2868541e-05,-0.0008835806,0.00082205917,-2.7601283e-05,-0.000245189,-0.0013489227,-0.0026859322,-0.002426563,-0.0021195011,-0.00010933407,0.0006842834,-0.0008357662,-8.517283e-05,0.0008263353,0.005021218,-0.00015214065,-0.0022191228,-0.0027717988,-0.0050607054,0.0017948076,-0.00042804892,0.0012786121,-0.0005074215,0.00033333065,0.0022142313,0.0018683589,-0.00074906216,0.00013510705,-0.0008676754
HAPLN1,0.00090397894,0.007791903,-0.004434451,0.0062476313,-0.0008764787,-0.00094845064,0.0042511118,0.004646124,0.0032977203,0.003178453,-0.008441255,0.0013775461,0.0019975775,0.00383394,-0.00015714414,-0.002888903,-0.0006869398,-0.011809616,-0.00447299,-0.009424363,-0.006529987,-0.002842953,0.005640283,0.003663298,-0.0070613315,0.00021765495,0.0011458118,0.0034682052,0.0077026137,0.00029594774,0.0059158676,-0.0028603477,0.005322516,0.008061489,-0.0002590971,0.002306303,-0.0028035762,-0.00387107,0.0007360758,-0.0020677797,-0.0019124479,-0.0018161155,-0.007212787,0.0011508132,-0.00067764224,-0.007917183,-0.004840592,-0.0044171573,-0.004507611,0.011862217,-0.0013839488,-0.00012392184,-0.005748878,-2.5414718e-05,-0.0041588265,0.0028711848,0.00015332446,0.0014217532,-0.0040288,-0.001987198,-0.0008100373,-0.00022627052,0.0001667564,-0.0013719125,0.0013485041,0.00036781796,0.00072410965,-0.003240596,-0.0061568413,-0.0037062666,0.004298273,-0.0035194834,-0.0026720539,-0.0026221822,0.0034129398,-0.007530915,0.0032975434,0.0034436493,0.0026776723,0.0028959538,0.0016126639,6.863197e-05,-0.0014180485,0.0021308812,0.00064699096,-0.0010773921,-0.0013357239,-0.0009644026,-0.00039965558,0.0014506012,-7.36617e-05,0.000268719,-0.00052103965,0.0044665798,-0.005720115,-0.0024421408,0.0011693457,0.0047468473,-0.0024104489,4.2677177e-05,-0.008827698,0.0023763408,-0.0014359972,0.005703058,0.0010856298,0.002571874,-0.000965513,-0.001038615,-0.0101916585,-0.006700876,0.0014062012,-0.0016497879,0.0023308983,0.0014221506,-0.00023824746,-0.0003281485,0.0018227232,-0.00061394006,0.00064232165,-0.0013034361
HAS2,-0.0011535815,0.0030738083,-0.003998939,-0.0028740438,-0.0019644746,-0.0013651659,0.0042114733,-0.0017142628,0.0008111656,0.0014153225,-0.002739174,0.0016184907,0.00010727056,0.00031527167,0.0016416449,0.00072117615,-0.0039549735,-0.005574624,-0.004007043,-0.0009422332,0.0027959764,0.0009455959,0.002258386,-0.0012246148,0.006125324,0.0064876303,-0.0031334213,-0.006188229,-0.0031265102,0.0041601136,0.0046499385,0.0016147061,0.005656095,-0.006561841,0.00076710153,0.0034109815,-0.001274434,-0.0064347857,0.0035352074,0.0057661594,0.0009533352,-0.001244842,0.0019421232,0.0010033427,0.006477124,-0.0049079573,0.0038637565,-0.003688931,-0.003649285,-0.00077250856,0.00060001283,0.00095909904,-0.0008837973,-0.0026119556,0.00024502355,0.0028853095,0.0038826435,0.001249437,0.0041899635,0.00017040414,-0.00044158258,-0.0048422455,0.0006128076,-0.002305091,0.0035143036,-0.0014968624,0.00090018346,0.0044471077,0.004248171,0.004402091,-0.0018947525,-0.0017454062,0.0047131865,-0.0013586468,-0.0020705445,-0.00244445,-0.0008266109,-0.008664483,-0.0038877535,0.0057026143,-0.005859812,-0.0029127775,-0.0032631473,-0.002018306,-0.0026263157,0.0017461227,0.0022289187,0.0025496082,0.0021943813,0.00053292664,0.0011510663,-0.0019114721,0.000813455,0.0051841848,-0.002820287,0.0009169772,-0.0035746808,-0.0016522058,-0.004171891,-0.0012044099,-0.005386109,0.002412291,0.0009357357,-0.00012469746,0.005277584,0.006134118,-0.0033481428,-0.0031206,-0.0010753673,-0.008179078,-0.003994904,0.0015417344,-0.0023613202,0.00140746,-0.00012539163,0.0012914318,5.221836e-05,0.0024242671,0.0048105554,-0.00204842
HBA1,-7.9068865e-05,-0.00031658405,6.493928e-05,0.0012304612,0.0017384132,-0.0009147811,-0.00042135644,0.000719698,-0.0014063831,-0.0006585782,0.0013644717,-1.8486999e-05,0.00079267117,-0.00019256872,-0.0006595899,-0.001531017,-0.0016203419,-0.001571228,-0.0005186485,-0.00030725246,-0.00017214958,-0.0016458089,0.0022817175,-0.0004527882,0.002580893,-0.0002160106,-0.0003036022,-0.000880009,-0.0009568665,0.000827072,0.0006425888,0.0016881614,0.00037108717,-0.0010810711,0.00046982442,-0.0009069787,-0.00073105114,-0.00030198545,0.003386096,0.001003502,0.00035653939,0.0008860664,-0.0015970968,-0.00074685714,-0.00029385785,-0.0009812777,-9.896941e-05,-0.00023483593,0.0016922276,-0.0011328474,0.0002569207,-0.00012464597,0.00033117554,0.00093443383,0.0014657988,-0.0018086478,-0.0018979452,0.00012838095,-0.00023959535,-0.00035458244,7.976507e-05,-0.0007463931,3.398472e-05,-0.00022855995,0.0015501116,4.035145e-05,0.0013693094,-0.00026515804,-0.0004622401,0.00074490096,-0.0038821315,-0.00065109244,-0.0004445328,0.0011395799,7.8252604e-05,-0.00012539423,-7.2020803e-06,0.002221176,0.000403035,0.0021219729,0.0014219912,-0.0022215873,0.0006703049,-0.0015415708,-0.0009832889,3.1360716e-05,0.00017508704,0.00092786836,0.00088926795,-0.0011507223,0.0004135044,0.0006426483,-0.0007749551,0.0010482618,0.002147081,-0.0010327764,0.00014764686,-0.0015760377,-0.0018733921,-0.0019487224,-0.00030952608,0.0028815996,-0.001682851,-0.0015789411,-0.0017146033,0.003225533,0.00091214717,0.0001913738,0.00013482127,-0.00013436921,0.0003526396,-0.0014620284,-0.0011654547,-0.00024915632,0.00027603153,0.0020128195,0.00040930984,-0.0004635533,-0.0004541,-0.0013231806
HCFC1-AS1,-0.00023021587,-0.0016350346,4.956087e-06,0.00043735525,0.003045478,-0.00011662069,0.00047293928,-0.00041488497,0.002192734,-0.0011988482,0.0006219747,-0.002082879,0.0016795682,0.0026559113,0.00026488295,-0.0015781709,0.00031176314,-0.0016996409,-0.001628104,-0.0004385925,0.0001466037,-7.1555996e-06,0.00017756365,0.002614131,-0.0010582791,0.0011238516,-0.002284261,-0.003015372,-0.0011880858,-0.0021817752,0.0011542763,0.0008852761,0.0008012103,0.0012361944,0.0007591518,0.0009142631,-0.001919061,-0.00032519075,-0.0005421092,-0.0010877453,0.00047670596,-0.0012394593,0.0034967929,0.0011086538,0.0028144051,0.00054539304,0.0009112433,0.0008091426,0.0043032784,0.0006412529,0.0015324386,-0.0014310695,-0.00242519,-0.0018663718,-0.0025251692,0.00013136101,0.0015011998,-0.0017368064,0.00029445882,-0.0056742616,-0.00022314525,-0.0021178257,0.00050854747,0.00031823025,0.0024620397,0.0004710501,0.00095307495,0.00097464165,0.003411661,-1.5376087e-05,0.0007288443,-0.0007462854,-0.0009831442,-0.00042251236,-0.00063425,-0.0009677058,0.00042785605,0.0017367918,0.0022461468,-0.0026136984,0.0018969326,-0.0018690019,-0.0012953508,-0.0021767817,-0.00061845087,0.00023752986,0.00073094916,-0.0006024927,0.0005713245,-0.0009763008,-0.001962632,-0.0025811708,-0.000830046,-0.0017113794,-0.00079794426,0.0005338415,-0.0023821075,0.0005068482,0.00199197,-0.0019385465,-0.00039953456,0.00080696045,4.0668336e-05,-0.0025110184,-0.0030681167,-0.0001291766,-0.002186845,-0.0009995803,0.0018348591,2.3321436e-05,-0.0015135534,-0.0032573405,-0.0010080781,-0.0007443526,0.0003402103,0.0013224387,0.00038057982,-0.00056735746,0.00432948,0.0004009442
HCG4B,-0.00039292083,0.0013721746,-0.0003635601,0.0013584007,0.0001824992,-0.00057559344,0.00020261818,0.0003492538,-0.0010072296,0.0025234867,-0.0007177101,2.30437e-06,0.0025472536,-0.0016032784,-0.0008572567,0.001359549,-0.000936044,-0.002630704,-0.00045107078,-0.00129436,0.0013369408,0.0012683294,-0.0020463236,0.0011482808,-0.0021392922,0.0021786282,0.0033437044,-0.005444831,-0.0010277989,-4.449195e-05,0.00038449687,-0.0023591532,-0.00080093613,-0.0011465146,-0.001780581,0.0014280932,-0.0015400894,0.0014023931,-0.0014678002,-0.00013144451,0.0013527587,-0.00089580606,-0.0011310385,0.0004562501,0.0019559471,-7.894763e-05,-9.024131e-05,0.0011798148,-0.0036832704,-0.0008758288,5.4673856e-05,-0.0034184349,0.0017740084,0.0021785256,-0.00048037508,-0.0005045836,0.00039170834,-0.0007981124,-0.0011122974,-0.00038302233,0.0010252891,0.00050553493,-0.0004355661,-0.0021944614,-0.0025966202,0.00042937224,-0.0008559199,-0.00050074846,0.0016687596,-0.0018551557,0.0018374072,-0.0013330791,-0.0019289579,0.0052160895,-0.00039117996,0.0024626935,-0.00012765641,-0.0023793445,0.005159881,-0.0026014484,-0.0010773686,-0.00087204314,-0.00387162,-0.0014926773,0.00014060832,0.0025242877,0.0019298833,-0.0009893406,-0.0016237028,-0.00076854724,0.00055011665,-0.00016703442,0.002865662,-0.0033010966,-0.0038596948,-0.00087185466,-0.0019497146,0.0048790104,0.0018824729,0.0013120944,0.002319283,0.0041377987,0.0032321678,-0.010994466,0.0017626472,-0.00090271264,0.0022887038,0.0019659009,-0.0020406814,0.0018672111,0.00034619705,0.0007031587,-0.005228811,-0.00039507748,0.0018750665,-0.0028849384,-0.0012079602,0.00536486,0.0051499656,-0.0014032803
HCN1,-0.0031699815,0.0010270695,-0.0030635677,-0.012541481,0.0020305188,-0.0022717263,0.0033891636,0.0007653009,-0.002198615,-0.0014091533,-0.00017945247,-0.004444506,0.0012638343,-0.0033224514,-0.008240347,-0.0014256077,0.002677165,0.0051916162,0.0027782067,0.0038774442,-0.0018365083,-0.0024034202,0.0020031198,-0.0023093747,-0.0014270274,0.0020924737,-0.000104830106,-0.0005250651,0.004316772,-0.0014367325,-0.010477984,-0.007559301,-0.0008530655,0.0048304037,-0.0016729508,-0.004638451,0.00093632884,0.0036388766,-0.006635413,-0.00089874194,-0.003578299,-0.0078072944,0.032679576,-0.008311977,0.019585352,0.01320265,0.0015609899,-0.0012650605,0.0009450297,-0.0014118444,0.0020320674,-0.002868306,0.0062163877,-0.0012570698,-0.0022643616,0.0006705367,0.0021715171,0.002244093,-0.0036575587,-0.0067045833,-0.005533667,0.00046342192,-0.0035389226,-0.005390398,0.0002381912,0.0026377928,-0.0041485117,0.004471233,0.00491101,-0.0007229978,-0.00093798887,0.0011489162,0.0011913849,0.0014032769,0.0070296703,-0.005503774,-0.0012973904,0.003314042,0.0002104712,-0.0008609634,0.0050302586,-0.004965262,0.00018104904,0.004131204,-0.0053395396,0.0032629464,0.0007324111,-0.004384824,0.0006018084,0.0032535587,-0.0010830647,0.0006724034,-0.005787831,0.0026397025,0.0007152391,0.0021742187,0.000556968,-0.0032762391,-0.0025410594,0.0013650102,0.00249871,-0.002662689,-0.00035611168,-0.0007645175,0.00027914532,-0.00033800642,0.0039767195,0.00093636865,0.0026812728,-0.0026401144,-0.0037490842,0.0011167675,0.0013638338,-0.0033307646,-0.0029200104,0.00027877578,0.0049515236,-0.0024423464,-0.0009543879,-0.006591906
HDAC9,-0.002234477,0.004017313,-0.0046789143,-0.006419241,-0.0039100014,-0.000722643,0.0033708606,-0.00074925716,-0.0017519937,0.004356463,-0.0032734347,-0.001902921,0.0019474373,-0.0025978156,-0.004981166,-0.0047061644,-0.0015582169,-0.0021947534,0.0016618925,-0.00067305623,0.0009005108,-0.010718863,0.0017695952,-0.007020547,-0.0039071264,0.001104927,-0.0011174852,-0.0006101095,0.0027634893,-0.0031685203,0.0007053157,-0.0040964494,0.0024306125,0.006050406,-0.0033651355,-0.00047716702,-0.00033296229,-0.0057755713,0.001518943,-0.0017134784,-0.00091137807,-0.0064777206,0.020584578,0.00020539958,0.011574849,-0.001018141,0.0018292102,0.001389874,-0.0027991117,0.00592809,0.0020497525,-0.0054951487,-0.0017600066,0.00023249976,-0.008595557,0.0016574209,0.0029003667,0.0016892734,-4.197825e-05,0.005700235,0.0005503184,0.0019176159,-0.00037672653,0.005106293,-0.0001893382,0.00034794284,0.0039041978,0.00029748748,-0.0040657315,-0.006040472,0.003944606,0.004009076,0.003301783,-0.0057070903,0.0041588806,-0.0067331134,-0.0022834414,-0.00021769234,-0.0013139026,0.00792749,0.0025817966,0.0015094357,0.0014204797,0.0072573395,-0.007966743,-0.0006394608,2.869829e-06,0.0073560686,0.0021237931,0.0005511176,-0.0009258075,0.00048854545,-0.0036681292,-0.00041630637,-0.0021414605,0.001841616,0.0023161275,0.00010500134,-0.0063473824,-0.0016080986,0.0037277583,7.407661e-05,0.0012373815,-0.00011992128,-0.0013312977,-0.003961233,-0.0022583066,-0.0012657269,-0.0006041307,-0.0041267145,-0.0013385398,0.0005957729,-7.8239034e-05,0.0028849728,-0.0047033527,0.0028072274,0.0010941869,-0.0017000209,-0.00639958,-0.005312194
HECW1,-0.0017928901,0.002183408,-0.0019497337,-0.0027440777,-0.001374758,-0.0006223219,0.0012722252,0.004168592,-0.0008336043,6.682194e-05,-0.0021291287,0.00047839107,0.0028518338,-0.0027233374,-0.001924763,-0.004096071,0.00080168794,-0.0022062822,0.0018727004,-4.9137125e-05,0.0010014764,-0.0069059045,0.0007260564,-0.00029406243,-0.001868543,-1.6008049e-05,0.0019943777,0.0001611419,-0.0010576505,-0.0039007424,-0.00026931762,-0.0072286655,0.004380654,0.0046818242,0.0057994095,0.0013848015,0.0010324107,-0.006847138,-0.0019500933,0.0013666096,0.0001257553,-0.0042189253,0.010269962,-0.003393594,0.0071440255,-0.0011107768,-0.0031962565,0.0026145289,-0.0016153718,0.0059425742,0.00030905002,-0.0008578563,0.0007915906,-0.0005194983,0.00028889868,-0.0017878838,0.0003151511,0.0009413616,0.0017527189,0.0016701998,0.00271738,0.00077326805,-0.0023722362,-0.000381873,-0.00129012,0.0018348485,0.001076943,-0.010601443,-0.0005393371,-0.0053266454,0.0027070502,-0.0003668438,-0.0024048933,-0.00013783957,-0.0019487768,-0.0059679057,-0.007181893,-0.0060347556,0.0024591826,-0.005972432,0.00070726575,0.0014507424,-0.00056348945,0.0030759564,-0.0023025484,-0.002926699,-0.0040570484,-0.003174335,0.0006796069,-0.0013404357,-0.0024372323,0.005405972,-0.0034132507,-0.002621248,0.0033625115,0.001282356,-0.0040365676,0.0007824069,-0.0005904182,-0.00045411076,-0.00508785,-0.0062882984,0.0007783736,0.0035188938,-0.002350452,-2.9205896e-05,0.005242846,0.0012212344,-0.0056190826,-0.003010649,-0.004187086,-0.00073965243,-0.006319558,0.00067759486,-0.00095012493,0.00091924326,0.002514411,0.0011316704,-0.0029779114,-0.0014891551
HECW2,0.0012029477,0.0047841636,-0.0025019818,-0.0087952325,-0.0019413481,-0.003038845,-0.0004989528,6.6646164e-05,-0.001471807,-0.0002527403,-0.0018091586,-0.00016035348,-0.0015438184,0.0012747585,-0.003984825,-0.0011485817,0.0026244652,-0.0028342938,-0.0029532285,-0.001833641,0.0033510404,-0.001774982,0.0018346532,0.001277076,0.0019557422,-4.37387e-05,-0.0036810914,0.004968265,0.0035404952,-0.00079157326,-0.0019712623,0.0011656969,0.0029333797,0.0011693467,0.0020018613,-0.005545296,0.0002662623,-0.0016442197,-0.0009871369,0.0017133821,-0.0021630952,-0.008662789,0.01528195,0.0027973247,0.010179684,0.0074619595,-0.0010325692,-0.00046598725,0.0005878596,0.001655314,0.000761037,0.0022092455,-0.0059839995,-0.000656904,-0.004219245,0.00019330038,-0.0042378386,0.004720973,0.0030323926,0.0010167636,0.0006032128,-0.0038521662,0.004445614,0.001855757,-0.00019044569,0.0034975284,-0.0037072636,-0.0020293847,0.004668505,-0.00810555,-0.005752127,0.0037920524,4.327633e-05,0.0036382938,0.002394308,-0.0045454362,-0.0036030584,0.0005063677,0.0017430201,0.0015782248,0.0036086573,-0.0020639887,-0.0056984285,0.005705078,-0.003096954,-0.0024918658,0.0027116218,0.0034130686,-0.0008226326,0.0016935588,-1.7759768e-06,0.005234717,-0.0016680826,-0.0023748379,-0.0015887971,-0.0026886384,0.0068755597,-0.0038181767,-0.005411179,0.0005215753,-0.00017314914,0.0029873655,0.0005642152,-0.003689794,-0.0015479506,0.0033969556,0.00013203535,-0.0014795227,0.0009900947,0.003839542,-0.0055192257,-0.0018497045,-0.0028326293,0.0015632823,-0.0025123341,0.0036629518,-0.0022586992,-0.0029606759,0.00077357545,-0.006615965
HEPACAM2,0.00047992766,0.00021415386,-0.00346885,-0.0014701358,0.001411987,0.0020065736,-0.00057432917,0.002397871,0.00032818233,0.0016018429,0.0005461992,0.00046638507,-0.00027295703,-0.0042819395,0.00033338208,-0.0048088706,0.003735804,-0.00083711615,-0.0044722115,-0.0010222888,7.3729374e-05,0.0001441887,0.003364114,-0.00029947064,0.002061601,0.000717262,-0.0016191108,0.0038278506,0.0019105478,0.0020359298,0.0031014187,-0.006041946,-0.00087907084,0.003938364,-0.005865792,-0.0021314854,-0.00045472948,-0.0020939936,0.007282294,-0.0038851437,0.001895368,0.0025946507,0.0017799098,-0.002371419,0.0014975297,0.0011404065,-0.0010078369,-0.0035482405,-0.0017338836,-0.0006753032,0.0016532274,-0.00037962935,0.0035258771,0.00044459075,0.0024288774,0.0028656812,-0.0013344741,0.0035936176,0.0037855257,0.0031628557,-0.002069499,-0.0012501214,-0.0029601366,0.00080386817,-0.0030784246,-0.0013517154,-0.0012973396,0.00071428414,0.0036888656,0.0016711743,-0.0022796036,-0.0009071437,9.077502e-06,0.0025193004,0.0014241344,-0.0017642768,0.0020361936,0.0036896204,-0.0024981499,-0.00024379569,-0.00236988,-0.002457758,0.0013277938,0.0009909999,0.0014104487,-0.00417396,-0.0012356585,0.00029444986,0.00036534556,0.00030907887,-0.0059311176,-0.0021010796,0.0022215957,-0.00030165617,-0.0027785297,0.0028064523,-0.0019633332,0.00907278,0.0010216787,-0.0031570934,-0.0017029928,-1.8559764e-05,-0.0015428666,0.0031718267,0.0025550209,-0.0007068155,0.0021656908,-0.00021510645,-0.003689525,-0.0019886333,-0.0002938158,-0.003543263,0.00012516133,0.0006315226,-0.0008358345,-0.0046212166,0.0010746552,0.0059748422,-0.0014895656,-0.0020648593
HES7,0.0012390604,0.003526732,-0.0003355263,-0.0039274255,0.0027075221,-0.0017110134,0.00094280625,0.0068289675,0.00097400753,-0.00045215437,-0.002321851,-0.0002832103,0.00014502714,0.0025458783,0.0004240624,-0.003082119,0.0032244988,-0.0028708267,0.0039769653,-0.0019003483,-0.0007814312,0.0009474978,0.0058983755,-0.002132771,0.004024001,0.0024221845,0.0022557168,0.00031230872,0.0038483385,0.0012677284,0.0041817445,0.0018471295,0.000673981,-0.00053962425,-0.0005629336,-0.000977108,-0.0036047536,-0.0011519631,8.6714535e-05,-0.001138188,-0.0040193507,-0.004993555,0.0009078413,-0.0046024737,0.00011269346,-0.0017111365,-0.004719961,-0.0008359994,0.0033094944,0.0014632473,-0.0026752432,0.001660434,-0.0043794694,-0.0010451637,0.002212506,-3.1881675e-05,-0.0026335043,0.0070167826,0.0027900299,-0.0042881733,8.9430985e-05,0.0027129394,0.0028766093,0.006433294,0.0014613773,0.00049379095,-3.2225358e-05,-0.0020750253,0.0016134682,-0.0048365495,0.003347446,0.0021936707,0.0006031364,-0.0021128906,0.0009855732,-1.2868605e-05,-0.0018207614,0.00015814992,0.004993402,0.00011880182,-0.002230335,0.0012880022,-0.0022553846,0.0033963635,-0.0003529101,0.0073181726,0.00079193135,-0.0014288989,-0.0007201947,0.0012560437,0.0030023819,0.0048007984,-0.0032851705,-0.0067166006,0.0036024423,-0.0016141371,0.0047951527,-0.00040502328,0.00792205,0.0012589167,-0.0023728996,-0.0015085847,-0.0010983908,0.0028441101,-0.00055232755,-6.033856e-05,-0.0011710133,0.0015992362,-0.00077376934,-0.002794034,0.001346547,0.001786324,-0.0011820435,-0.001051016,0.0012326778,0.00023306624,0.0013968323,-6.2972795e-05,3.1744625e-05,-0.0008541415
HEY1,0.0056727994,0.0018518133,-0.00013131913,-0.0046745357,-0.00024884279,-0.0057282643,0.0023802093,-0.0016868513,0.0024316947,0.0057003596,-0.0078990795,-0.0010026715,-7.04282e-05,0.0050043846,0.0034401545,-0.002340527,0.0053937533,-0.0020388884,-0.002971423,0.0005504315,-0.0042896895,-0.003777985,0.0039525204,-5.196195e-05,0.0033945413,0.0014526203,-0.0008933616,-0.0005615283,0.0014181115,-0.004912263,0.002772526,-0.0003965188,-0.0007488765,0.0033607516,0.001417499,-0.0009922737,0.0053964946,-0.0039031652,0.0013423116,-0.0011284295,0.0013459123,0.00057192246,-0.0036168387,-0.0024710472,0.0024420014,-0.004365225,0.0005855107,0.0010077277,-0.0020193625,0.005429738,0.0011948935,0.0013472581,-0.0063671535,-0.00032709574,-0.0012544283,0.0008488676,0.005156056,-0.0022246423,-0.0014488318,-0.003173357,0.001973958,0.0019343988,-0.0018441653,-0.0012042199,-0.0025751626,0.00066622806,-0.0011631607,0.0016451932,-0.0029205496,-0.0054776045,0.005363414,-0.00032985324,0.0010640563,-0.004131829,-0.0026302559,-0.0037404902,-0.0023648795,0.0021692065,-0.0034509574,0.003168196,0.0024786023,-7.047976e-05,0.00129588,0.0029239403,0.001235248,0.000338663,-0.00020710567,0.003918574,-0.00274788,0.0017148627,-0.0001507631,0.000874287,-6.7478315e-05,0.0042566066,-0.0062312065,-0.001794419,0.0003330809,0.0009416624,0.0014111062,0.00312894,-0.00616024,-0.0020967887,0.00048174727,0.0040298286,0.005804131,0.0023364201,0.0024028686,-0.0005678962,-0.005808328,-0.008788026,-0.0012299423,-0.0010511631,-0.0008783152,0.00073149614,0.000101897844,-0.0004205323,0.0009317009,0.0017222813,0.0021374333,-0.0020653664
