,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35,phi_36,phi_37,phi_38,phi_39,phi_40,phi_41,phi_42,phi_43,phi_44,phi_45,phi_46,phi_47,phi_48,phi_49,phi_50,phi_51,phi_52,phi_53,phi_54,phi_55,phi_56,phi_57,phi_58,phi_59,phi_60,phi_61,phi_62,phi_63,phi_64,phi_65,phi_66,phi_67,phi_68,phi_69,phi_70,phi_71,phi_72,phi_73,phi_74,phi_75,phi_76,phi_77,phi_78,phi_79,phi_80,phi_81,phi_82,phi_83,phi_84,phi_85,phi_86,phi_87,phi_88,phi_89,phi_90,phi_91,phi_92,phi_93,phi_94,phi_95,phi_96,phi_97,phi_98,phi_99,phi_100,phi_101,phi_102,phi_103,phi_104,phi_105,phi_106,phi_107,phi_108,phi_109,phi_110,phi_111,phi_112,phi_113,phi_114,phi_115,phi_116,phi_117,phi_118,phi_119
ADAM12,-9.993319e-07,0.0031316322,-0.001179206,-0.00019808441,-0.0011114819,0.0019387824,0.0012184558,-0.005827588,0.00058146636,0.0012248807,0.00038400164,0.0005953643,-0.002639257,-0.0002614649,-0.00019109227,-0.006247305,-0.0054298327,-0.00023019788,-0.0034670045,0.0025993255,0.0037322147,0.004087523,0.0015652602,-0.0059319907,-0.00030843462,-0.0019232839,0.0036305473,1.4554817e-05,-0.005089112,-0.0013212076,-0.0016759484,-0.011438319,0.0034966138,-0.0004660542,0.009039836,-0.004211813,-0.0018042164,-0.0104546985,0.002930551,0.005583728,-0.006424894,-0.0052413284,0.003476465,0.0033298645,0.00032891205,-0.007336976,-0.018278092,-0.002452041,0.013740022,0.0010146216,-0.0006700075,-0.005907824,-0.007840969,0.0033745652,-0.0043076146,3.511351e-05,-0.0011231406,-0.0028489968,-0.0010524639,0.004807744,0.00022440484,-0.0074421545,0.0026833897,-0.0055148895,-0.0029559175,-0.0047456934,0.0005040103,0.00027830587,0.0015410089,0.00039003286,-0.002289612,0.00043664547,-0.001742134,0.0024478028,0.0042507257,-0.001173984,0.009881205,0.0012064329,-0.006979238,0.0010232845,0.0014231963,0.0027579085,0.0035186713,-0.005687635,0.0047134785,0.008641718,-0.015746163,-0.010678305,0.00516653,0.011274643,0.013214476,-0.006414525,0.0010542979,-0.003343137,-0.0018648021,0.0005600938,0.006918361,0.0049273157,0.0024908488,0.006670077,0.00017337973,0.0036663862,-0.007164019,-0.01080355,0.0013655209,-0.006622135,-0.0036472003,-0.00016328241,-0.0048588985,0.0015015858,-0.0027636795,-0.0025001992,0.0017987194,-0.0030482244,0.0067074774,0.010358745,-0.0032028963,0.0034897074,-0.005709146,-0.0036571189
ADAMTS12,-0.0022352063,-0.0010882164,-0.0025318896,-0.00066922756,-0.0029153815,0.0008448997,0.00073870935,-0.005205721,-0.005696793,0.002243845,0.0025300384,0.00093054,0.00057653413,-0.0054082936,-0.003475272,-0.0023293477,0.0063747424,0.0013840239,-0.003986887,0.0008777437,0.005265733,0.0026334173,0.002554987,-0.0073611643,-0.0030397163,-0.004873483,-0.0021135015,0.0028045827,-0.0032143025,-0.003864052,-0.005250917,-0.0036088026,-0.00115849,-0.0038507397,0.0012415758,-0.00073285686,-0.0012285104,0.002925758,0.0019297185,0.0024719038,2.2248998e-05,-0.0066620903,-0.0040099537,-0.0012603175,-0.0008286541,0.005834505,-0.0059201266,-0.005610904,0.0022407132,-0.0010756288,0.0013555125,-0.0024692588,-0.009156128,-0.0033156483,-0.011062698,-0.005052574,0.0013715074,-0.004704921,-0.0019315839,0.004642081,-0.0016160831,-0.00392446,0.00051639654,-0.01019458,-0.0033846346,-0.0059012608,-0.0041153817,-0.0036050559,0.0009651685,0.00066814426,0.0039418256,-0.002214298,-0.003745694,0.0061907726,-0.0009107581,-0.00038788232,0.002088932,-0.0024078605,0.0013423418,0.0067568948,0.0019801166,-0.0036732445,0.0019828887,-0.012089781,-0.0056662145,0.0023135992,-0.0033067113,0.0014918571,0.0042966795,-0.0030009144,0.0018223211,-0.0048542987,0.025742473,0.0008840162,-0.0011606064,0.0005287358,0.002590561,0.0020071238,0.002312454,-0.004423707,0.0014938485,0.0013458168,-0.0041777603,-0.00071094447,-0.0023251548,-0.00712065,-0.0017260034,0.0041453005,0.0028907685,0.002754668,-0.009290837,0.0013693767,0.0038623507,0.003991186,0.0014860086,0.0008520222,0.0047076084,-0.004271575,-0.006865402,-0.008818982
ADAMTS17,0.006579948,-0.00082358666,0.0005668031,0.0013445371,0.0016070971,0.0028636376,-0.0020820438,-0.0057365857,-0.013907819,7.713202e-05,0.0012401474,0.00040437406,-0.002034259,0.00059337827,0.0005567277,-0.0021522138,0.0021712605,-0.0025175796,0.0018903989,-0.0010676715,0.0021957974,-0.0047673373,-0.00074846623,0.0007429882,0.00310029,0.000691234,0.0011856653,0.008469426,0.00067286723,-0.004427875,-0.00085065124,-0.009773498,0.0032132894,-0.002791214,-0.001962627,-0.0012974248,-0.0029828607,-0.0015924518,-1.705487e-05,-0.0030551525,-0.0025142431,0.0047117523,-0.0073366677,-0.003036795,-0.00025579787,0.00415224,0.004884854,-0.00080469577,0.0023664215,-0.005464389,0.0042806496,-0.0005580125,-0.0010455386,-0.0016141783,-0.007349134,-0.0010993612,-0.005349262,-0.0006451673,-0.0019293472,-4.6218418e-05,-0.0005339644,-0.00031941535,0.0025365783,-0.004118493,-0.0011469828,-0.0023336706,0.004833731,-0.0046285614,-0.0024311126,0.0019626268,-0.0016683948,-0.0022019825,-0.002861416,-0.00094256335,-0.0026545257,-0.008185249,-0.0006721757,0.00057482225,-0.0029343984,-0.0047853063,-0.0053499076,0.00057843345,-0.0059742527,-0.0075767785,-0.0026694401,-0.00027367016,0.003928415,0.0070118043,0.0005102365,0.0024102763,-0.0005528661,-2.765627e-05,0.017557815,0.0018264541,-0.00085142447,-0.0029656994,0.0004952773,-0.0029107418,0.0026935225,-0.0047105732,-0.0013095917,-0.0065951976,-0.00050052884,0.0034381936,-0.0038656204,-0.003655044,-0.0015058233,0.0049423953,0.0010231943,0.000646047,-0.00048359437,-0.0047956775,-0.004954278,0.0024512822,-0.0020387175,0.0037112962,-0.00395761,-0.0012055595,-0.0008920915,0.002320787
ADAMTS19,-0.0020642052,0.0016425711,-0.0021085327,-0.004125504,-0.005257157,-0.0018417545,0.00021205108,0.0018984249,-0.014275362,-0.00018402527,0.0019715857,0.00370318,0.002381562,0.0019197875,-0.0050131055,-0.0034757573,0.0016204345,0.008895569,0.0042942776,-0.0034829844,-0.0026114236,-0.0019078975,0.00023247868,0.0035302013,0.0012712806,0.001910741,-0.0023798172,0.0003071365,-0.0015746702,-0.009501523,-0.0070660957,-0.0044620074,-0.0060087913,-0.0052214684,-0.007454643,0.0004755957,0.0009908957,-0.00049342134,-0.00041507217,0.0043742773,0.00061073946,0.0027239027,-0.005328752,-0.001771696,-0.0003365634,0.0036516276,-4.9836824e-05,-0.0034435175,0.0060070814,-0.00013868153,-0.002029518,-0.005164003,0.0036899478,-0.008039064,-0.0091495095,-0.00083382067,0.00075080304,0.0029222465,-0.005047739,0.003225872,0.0025795752,0.0017528739,0.0038084874,-0.0030129685,-0.0064493814,-0.0052701607,-0.0005594244,-0.0042336774,0.00053634576,-0.003910081,0.0033439642,-0.0026382874,0.0010158238,-0.0030756877,0.0046715485,-0.0041091316,0.00023476972,-0.003882692,-0.00135005,-0.004961967,-0.004809936,-0.0029390277,-0.0077708485,-0.005550427,-0.0072108046,-0.003307475,0.0054119607,0.0024347643,0.002597159,-0.0028799686,-0.0001639519,-0.0027243202,0.041017395,0.009198831,-0.0007326878,-0.00078167225,-0.0006153563,-0.008838036,-0.0025803903,-0.0062170965,6.998682e-05,-0.00088592526,0.0059503308,0.0014836139,0.0034011807,-0.008178484,-0.0005901983,0.00052288343,-0.004205477,-0.0018532577,-0.004393047,-0.0071328892,0.0053258403,0.001093668,-0.008630142,-0.002912463,0.0017215649,-0.006103772,-0.0033517438,-0.0047703334
ADAMTS20,0.0052201874,-0.0017285987,-0.0029908612,-0.0010776353,-0.0015644887,-0.0012084731,0.0004670651,0.0019522064,-0.017503608,-0.0059030354,0.0017594674,0.001009757,0.00063379866,0.0013554646,-0.0014212524,-0.0059287436,0.00095485843,0.0038128784,0.0031635354,-0.0008392768,-0.00046674136,9.0634436e-05,0.0024050174,0.00043328153,-0.008790708,-0.0006658335,0.0013288887,0.004059578,0.0009609362,-0.0022054673,0.0018399177,-0.003735444,-0.0020280937,0.0012178466,-0.0024830925,0.0083436165,0.0015312971,-0.004055812,0.0013328019,-0.00387701,0.0043502925,-0.0031217998,-0.009664243,-0.005663352,0.00050831126,0.0038796852,-0.0039215456,-0.0012194102,0.006596925,0.0040072505,-0.005461984,-0.00012462311,0.0026736513,-0.0035722558,-0.011483166,-0.0033263615,0.004024028,-0.0011595933,1.1230222e-05,0.00024200152,0.00021302611,0.00034268646,-0.0029674515,-0.001322734,-0.0031642227,-0.0052810214,-0.0004633385,-0.0002049654,-3.170801e-05,-0.004768873,0.002257295,0.0042203763,0.00021633397,0.0015944538,0.0027100982,-0.00043680586,0.002999489,0.0014190013,0.0023627419,0.0027379903,-0.0031057044,-0.0038533409,-0.0021536523,-0.0027348793,-0.0070894486,-0.0010118779,-0.0014005409,0.0074659204,0.0023310578,0.0018071051,-0.0006303344,-0.003144439,0.026170565,0.008716146,-0.000376023,0.000230096,-0.0012449094,-0.005557781,0.0010491888,-0.0016306995,-0.006808473,-0.0066317683,-0.0017673123,0.0020174491,-0.0018033297,-0.0021751078,0.0027363356,0.007852867,0.0012333826,-0.0023943828,-0.0051837317,-0.0023391168,-0.0016303284,0.00044047058,0.0008980575,0.00029365445,0.00015707563,0.0034490498,-0.002089218,-0.0046169516
ADAMTS3,0.003258717,-0.0019856791,-0.0028192573,0.005188865,-0.0015289685,0.00014158536,-0.00013723316,0.0008477788,-0.010799899,0.0012360509,-0.00013235991,0.0005754848,-0.0010762912,-0.0014489967,-0.0012933718,-0.007731816,-0.0011307928,-0.0021795472,0.0012395864,-0.00026919416,-0.001590702,0.0006917775,0.003224485,-0.0041917902,0.002786772,0.0018916175,-0.0005897533,0.003527076,0.004333831,-0.004708992,-0.003381089,-0.00423713,-0.0047992286,-0.0028098729,0.0024371808,0.0035560161,-0.0035710428,0.000673023,0.0015406373,-0.0011166274,0.0014820542,0.003546361,0.0028220539,-0.0002234251,0.009220664,-0.000992662,0.0030711477,-0.0040040286,0.008584107,-0.0013075655,0.002139836,0.005672973,-0.006531246,-0.0008562833,-0.009034248,0.00708484,0.006377714,-0.0057304683,-0.0015034147,0.00553378,0.0014766796,7.961946e-05,-0.0040665097,-0.003645538,-0.008040794,-0.0040614083,0.002169075,0.0020411399,-0.00096080446,0.0039634802,-0.0035217693,-0.0006797192,-0.005407806,-0.0028025124,0.0024570022,-0.006989644,0.0013784028,-0.0023137722,-0.0009513188,-0.0029560688,0.0032216178,0.0010562404,-0.0025235396,-0.004362079,-0.0010244625,0.00036957455,-0.006217773,-0.0005334092,-0.0049485145,-0.0017976995,0.0035513276,-0.00031481704,0.020808073,0.0033743633,-0.0010054795,0.002938828,-0.0006101412,0.0006759929,-0.0026241855,0.0006570817,0.0019360759,-0.003212501,-0.0032983173,-0.0024351552,0.0055113686,-0.004812776,0.0011556856,-0.0025794206,0.00068569806,-0.0067549953,-0.0025741516,-0.0024478922,0.008650197,0.008191599,0.00032234786,0.0005074768,-0.0009975785,-0.0019226986,-0.0006604011,-0.0050810757
ADAMTS6,0.00035415025,-0.00061263615,-0.00072384876,-0.0012241655,-0.0021484178,0.003257095,-0.0010846462,-0.0021175074,-0.005368029,-0.0003306772,0.0024958705,-0.0006297145,-0.0028398219,-0.002271955,-0.0039187437,-0.0059107905,-0.00070890796,0.0014535688,-0.00086844136,-0.0056182705,0.0036763402,-0.0010720994,0.000794656,-0.0036447423,-0.0044016573,0.0035966858,-0.0028928597,-0.0014764012,0.002012014,-0.010853136,-0.005245601,0.00071185787,0.001507213,0.009239015,0.00091719214,0.0045963973,-0.008490279,0.00039862018,-0.0029940465,0.0033175424,0.002504909,-0.003582323,-0.0024335512,0.00074953923,-0.0016268357,-0.008697428,-0.0032246402,-0.0032503377,0.00439262,0.003122428,0.003144383,-0.004552802,-0.0037280684,-0.0044006165,-0.010483316,0.0040224767,0.0008684302,0.002096606,0.0015757459,0.0032083425,0.0025501163,0.002486886,-0.003028744,0.00031469375,0.00074486464,-0.0015094066,0.0025012733,-0.00043221752,-0.0037567436,-0.0021052468,-0.003016442,-0.0011390435,0.0017466363,-0.003012609,0.0011137078,0.002132838,0.0075834505,0.0025320177,-0.001345046,-0.0051892605,-0.003382057,0.00016561769,0.0015616163,-0.0025651061,0.0052650673,0.0016400624,0.0039012372,-0.0028760547,0.0045507103,0.0032497626,-0.0014203738,-0.002173816,0.015658475,-0.00014264816,-0.0044831554,-0.00031699988,0.008128062,0.006938542,0.0042894515,-0.0036650656,0.004582862,0.00045683022,-0.0057446375,-0.0023401903,0.0006155248,-0.0058817933,-0.0009903575,0.003033345,-0.0014007443,0.0031473716,-0.003100444,0.00040578243,-0.0017051025,0.0020038437,0.0007077358,-0.0014788762,0.0030386734,-0.005560519,-0.0035244299,-0.0084835505
ADAMTS9,0.0017507703,0.0015417328,-0.0016494545,0.0016379256,0.0019071379,0.0021548895,0.0019686418,-0.0040794346,-0.00014047127,0.0036511852,0.0025127567,0.0010611454,-0.0009194037,-0.0016906096,0.002575936,-0.00076265144,0.001265283,0.00164408,-0.0009517267,-0.0011125014,-0.004842063,0.0017758738,0.00066987623,-0.008577952,-0.0020253088,0.0015455522,0.002287987,0.0024219984,0.002135887,-0.0015510008,-0.00375173,-0.001525317,-0.0007405836,-0.0024190731,-0.003411809,-0.00026080423,-0.0028550006,-0.0020662101,0.0017954691,-0.0070378217,0.000788495,-0.0011542471,0.0014962557,-0.00053023454,0.0034817685,-0.00057566067,0.0018000992,-0.0029421938,-0.0011306509,-0.000428962,0.00052976364,0.0016035419,-0.0058705877,0.000249739,-0.0058404105,0.00016747037,0.0033613837,-0.002106701,0.0024759483,0.0027028974,-0.0014368661,-0.00528844,-0.0030065575,-0.0023902827,-0.0022434157,-0.0048230607,0.00364111,-0.004883483,-0.0027175779,0.0005231044,0.0005857146,0.0033814842,0.004208316,0.0023150265,0.004160861,0.0034052844,0.004616329,0.0010384191,0.0012119528,0.0042150537,-0.0030100066,-0.007534629,-0.0030954,-0.0064012827,0.0025395413,0.005738678,-0.0065402356,-0.0012236345,0.002380846,0.002697601,-0.003436215,-0.003077486,-0.00014016195,-0.0059656096,-0.0018383227,-0.0034030373,-0.0019758705,0.0026923541,-0.00017872071,-0.00060295494,-0.00031715946,0.0069825347,-0.0029075982,0.0015950066,-0.00020747207,-0.0028256965,-0.0049882918,0.0018729994,-0.0032941378,-0.0024230522,-0.0014114633,0.004941333,0.0025492765,0.000745288,-0.00019553385,0.0018766813,0.0020542701,-0.00071915943,-0.001776839,-0.0022660482
ADAMTSL1,0.00048071673,0.00073791435,-0.000553557,-0.0014496777,-0.0037972815,-0.00083211553,0.0005686202,4.548762e-05,-0.007008827,0.0018892412,-0.00024558508,0.0002211349,0.0016015907,-1.5319269e-05,-0.0036621878,0.00039246958,0.003073278,0.0035816012,-0.0017711053,-0.00157534,0.0055589387,-0.0013939969,-0.00035045683,0.0030631595,0.0019644806,-0.0035899854,-0.0012469172,-0.0011609638,-0.004090328,-0.004649859,-0.0023092397,0.002684591,0.0003445397,-0.0072897794,-0.0052832016,0.004487393,-0.002902407,-0.002704165,-0.0012517205,0.00120955,-0.0026532325,0.0002340398,9.4634976e-05,-0.0070647853,-0.0071163313,0.0033764904,0.0019662709,-0.0031543996,-0.0027606864,0.0008664292,-0.0026680164,-0.0012673865,0.0035722058,-0.0009841984,0.0027017538,-0.0008358043,-0.00037769234,-0.0034611407,-0.0009437745,0.004632955,0.0010091695,-7.0935994e-07,0.0022811643,-0.0076973755,-0.00039192915,-0.0005056806,-0.004157177,0.0003150443,0.0052236426,0.0023957177,-0.001454159,0.0018070496,-0.0016763059,0.002736812,0.0035151422,0.00014699736,0.004416359,-0.0012904372,-0.0037338166,0.0066911867,0.00021812452,-0.00017200742,0.00018700278,0.0031322741,-0.004019558,-0.00035003503,-0.00074003916,-0.0012256237,-0.0012500364,-0.0030618957,0.0020175336,0.0027722938,0.019948047,0.0067637493,-0.0003937706,-4.8241847e-05,-0.0011391336,-0.0007291823,0.0033734604,0.0012389722,-0.0036581126,-0.0059650317,-0.004716296,0.0022557608,0.0038517194,-0.00047913034,-0.00043191758,-6.715368e-05,0.0029864244,-0.005657719,-0.006256603,-0.0021097052,-0.004912789,0.0070345267,-0.0024388635,-0.004046175,0.001010889,0.0063480088,-0.0009921264,-0.0058155754
ADARB1,0.0030731538,-0.0012926324,0.00251836,0.00235162,-0.004309217,0.0018607797,0.00045168656,-0.0013070402,-0.008826529,-0.00011390864,0.0017426162,0.00045682155,0.0034334643,-0.0001645658,0.00053326023,-0.0039703418,-0.0015003987,-0.00090503594,0.0029752385,-0.0021713956,0.006348748,0.002863337,-0.001068264,-0.003045634,0.00094407547,-0.0023672867,0.0030134078,-0.0051232083,-0.0020997575,-0.0012631977,0.00033510878,-0.0034597074,-0.0032984696,-0.0010395014,-0.0038616254,-0.002589357,-0.0029229643,-0.0040097074,-0.001267412,-0.001031184,0.0012922324,-0.0013943805,-0.00057551183,-0.004425779,0.0009808085,-0.0060900724,0.00035623298,-0.0022210889,0.0019824067,0.00127193,-0.0041801464,-0.0032100573,-0.0044259517,0.0035373098,-0.0070428783,0.002376659,0.0054592607,-0.004748345,0.004572708,0.0021911832,0.0020901044,-0.0034535204,0.004720117,-0.0070390343,-0.008633495,-0.0040599555,0.0069309403,0.0036159095,-0.0008981695,-0.0032314027,-0.0030446062,-0.0036899298,0.0009202773,0.0060927016,0.0007395355,0.0014743417,0.0036651185,-0.0019346633,-0.0013719604,0.00062049733,0.0019901926,0.0043257605,-0.006025118,-0.0065823183,-0.0058338456,0.00022475481,-0.0016254734,0.0018265259,0.0031501185,-0.0013711294,0.0047355327,-0.0054952702,0.015334616,-0.0021808583,-0.0042891996,-0.0018398333,-0.0025983183,0.0011485536,0.00078185694,0.00047050708,-0.00012613741,0.00083452294,-0.0023709058,8.0169295e-05,0.0044166967,-0.0045325486,-0.0014642099,0.0073207864,4.3028183e-05,0.0032362023,-0.0054548406,0.0068017147,-0.0011947566,0.00056162925,-0.0004242443,-0.0020251456,0.0030816349,0.0007752054,-0.0005943466,-0.0074221147
ADARB2,0.0040721847,-0.0015506174,0.002739884,0.0022881813,-0.00016171671,-0.001087363,0.0003807167,0.0011825636,-0.0104549695,0.0018021511,0.0010437649,-0.0006853953,-0.000722684,0.00024864398,-0.00010417815,-0.0077179116,-0.0029673383,-0.0005902294,-0.0006942203,0.0012614977,-0.00033607963,-0.00090365333,0.0015697362,0.0035524184,-0.0013839692,-0.0065280143,0.0011531442,0.005066527,0.003345685,-0.0021731681,-0.0015805553,0.00019246932,0.0004778773,-0.0032232897,-0.003176835,-0.006999045,-0.0095947385,0.00019280781,-0.0048416215,-0.0025709379,0.0014156168,0.0004771521,-0.0045402744,-0.0013345123,0.0007548783,0.0013330164,0.0009380859,-0.00259695,0.009925725,-0.00048194674,-0.0031644513,-0.00043270606,-0.00010497026,-0.0027247388,-0.0028817619,-0.00073929963,0.0010718439,0.001544393,-0.00022549892,-0.0012891467,0.0036864767,-0.000407279,0.004743969,0.0057050195,0.002584113,-0.003951229,0.0011247541,0.0016554705,-9.303729e-05,0.0012931621,0.003067644,-0.001868144,0.0012024702,0.0034042788,-0.0030702273,-0.006055657,-0.00023537951,-0.0034383452,-0.002126767,0.0012310735,0.004189144,-0.00092210696,0.003267777,-0.005684537,-0.005287544,-0.0013348319,-0.00043074074,-0.0011059642,0.0028151686,-0.0014608816,-0.0030015463,0.00042724816,0.02341942,-0.0018803665,-0.002097227,0.00094129797,0.0030487706,4.2696724e-05,0.0040176352,-0.00340459,-0.00081994786,0.0030462951,0.001499973,-0.00080903654,0.004162517,-0.007904941,0.00043720048,-0.00047906415,0.00073711266,-0.0035093303,-0.0073060472,-0.0010902378,-0.0023339232,-0.0028837442,-0.0016293832,-0.001528248,0.0024054586,0.0033048,0.003946893,-0.0040748585
ADCY2,0.0016401542,-0.0011699743,-0.00075160025,-0.0015685055,-0.0013522424,-0.0019058376,-0.0001982358,-0.0012857461,-0.015656315,0.001832638,-0.0001724538,4.356621e-05,0.00041547426,-0.0014371002,-0.0056114583,-0.008613534,0.0020360132,0.0031735967,-0.005750834,0.004909605,-0.0025675213,-1.1683687e-05,0.0052555385,0.002764891,0.003469862,0.0012610975,0.004996274,0.0023429194,0.002813432,-0.0050014113,-0.00044689153,-0.0015662492,-0.0042495932,-0.0011279626,-0.003551919,-0.0009845375,0.0018968238,0.00095760264,0.0012014926,-0.0025609573,0.0033095244,-0.0012782661,-0.0086967815,-0.0024077487,0.005952167,-0.0051363884,-0.0029853766,-0.005164247,0.0012042824,0.007916688,0.0038960795,-0.00028020228,-0.00086804386,-0.008118231,-0.0040285178,-0.000774648,0.0026409684,-0.007156348,-0.008398579,0.0002976511,0.0028297575,0.0015750634,-0.0058868383,-0.0029022996,-0.0053084926,-0.0046643363,2.3600653e-05,-0.00048295048,0.0038169678,0.00251965,0.000717917,-0.0020945868,0.0014469831,0.0010276936,-0.0003718123,-0.008838257,-0.009038209,0.0006342053,0.0005086893,0.0004745329,0.0027222694,0.00017551097,0.004328129,-0.0028705136,-0.0052809413,-0.002074384,0.0023332278,-0.00032221258,-0.001817122,-0.0020950814,-0.0012677251,-0.0051235436,0.037628576,0.004750743,-0.0027367426,0.0012076306,0.0005137026,-0.0034179916,0.0021688025,-0.002290273,-0.007497331,-0.0045700585,0.0050483914,-0.00068599137,0.0054247845,-0.00016258165,-0.00025677565,0.0024423786,0.002153304,0.004265479,-0.0105594,-0.0012229144,0.00019637079,0.002277807,-0.008927004,-0.00040767872,-0.0022075842,-0.0035759583,-0.0075632264,-0.007245427
ADCY8,0.0016110823,-0.00093244395,-0.0010220102,5.3769177e-06,0.0023665251,0.000339328,0.00028427475,-0.0025803195,-0.003130397,0.00357586,0.0016159482,0.001255619,-0.0038333642,-0.0016245445,-0.0028157353,-0.0014010955,0.0010326171,-0.000998905,0.0029748515,0.0002503504,-0.0045484346,-0.0026738914,0.0053248564,-0.00639867,0.00034013818,-0.005399349,-0.0013270915,-0.0052972096,-0.0019838093,-0.0014798249,-0.0033266803,0.00356034,0.00558788,0.00022595418,0.0059666843,0.0011289971,0.0015218995,-0.0035193986,-0.0122496355,-0.010145152,0.0001287805,0.0025450315,-0.0004449514,0.0016401336,-0.0007351886,0.0013864373,-0.003929374,0.0004956978,-0.0014087658,-0.00456874,-0.0032592705,0.00024170568,-0.0029768418,-0.0029215629,-0.0009796858,-0.0023850598,0.0011732193,-0.004271164,-0.000591861,0.0035689385,-0.00575219,0.0021515922,-0.0004361912,-0.0010524554,-0.0034002704,-0.0026299334,-0.0035676053,0.0035147585,-0.00094122055,0.0052477717,-0.00079459604,-0.00063130516,0.00074523373,0.0024948036,0.005467551,-0.00042613177,-0.0011544938,0.0046783653,-0.0027522238,-0.00046527223,-0.0032080056,0.004844061,-0.0031828452,-0.0053003808,-0.005392346,0.0063178255,-0.003690088,8.544571e-05,-0.0057928464,0.000917097,0.0008950009,0.0021441318,0.0046919165,-0.0032743085,-0.0016137576,-0.0025705264,0.0018839709,0.0062208106,0.0035536618,0.002317716,0.0028612637,0.0050941715,-0.0035191337,0.0019414257,-0.00085398345,-0.0026901443,0.0020186678,-0.0032555754,0.0034683673,0.0020423352,-0.0018494144,-0.0038309994,-0.0037287925,-0.0018367146,-0.0019028885,-0.0014960188,-0.008192534,-0.0028104766,0.0007134595,-0.0030226028
ADGRB3,0.005332786,0.0042469963,0.0008245041,0.0023585018,-0.0014967998,0.0011576157,0.00035608344,0.00019822686,-0.020992514,-0.0026276745,-0.0021841265,0.0035866671,-0.0012802825,0.00026972333,-0.0018128012,-0.00096998777,0.0022325446,-0.0033360943,0.002206674,-0.001615833,0.00095207617,-0.002517437,-0.005389901,0.002357813,-0.0047876704,0.008695659,-0.0021349867,0.0026785552,0.0026173433,-0.0048852153,3.6902296e-05,0.005416692,-0.0009275876,-0.004676557,-0.012909269,-0.0027775439,0.0008035234,-0.00115648,0.00024741935,-0.0024720882,0.0012108035,-0.0015775948,-0.0025842865,-0.0053783837,0.0017286714,0.007112139,-0.0031025473,-0.0075819376,-0.00086802803,0.006977172,-0.0038938792,0.002144718,-0.00072457833,0.002176581,-0.011669344,0.002505148,-0.00053255673,-0.0015365887,-0.0002680307,0.0017313213,-0.0048474493,-0.0012104152,0.0031934811,0.0019977696,-0.0042141965,-0.0081285555,0.005484644,-0.0038191276,-0.0024708495,-0.0012144699,-0.0028764359,-0.0013619291,-0.0041261846,-0.0062316274,0.0016732556,-0.0053796466,-0.002224623,-0.0006281466,0.001326167,-0.0053790333,0.0058037937,0.004058466,-0.0020933405,0.0067774635,-0.005776851,0.0016693497,0.0005766369,0.00016341293,0.0014299061,-8.236104e-05,0.005260681,-0.0043351217,0.039957825,0.0034383195,0.00091330707,-0.0019954455,0.0024700472,-0.0038025775,-0.0013527551,-0.0076592537,0.0014999696,0.0002554633,-0.002895486,-0.0016759953,-0.002712755,-0.0075835423,0.0024894224,0.002556497,-0.004039847,0.0027204796,-0.0087564355,-0.00085274084,-0.0023106523,0.0021933846,-0.001465843,-0.001820251,0.003510753,-0.005586439,-0.00195186,-0.0091910865
ADGRL2,-0.0017440959,0.005719756,-0.0038582038,-0.00017887018,-0.010284106,0.0018844263,-0.0018014924,-0.0006666484,-0.011804379,0.0056851604,-0.0005895576,0.0028414142,-0.0016788119,-0.0014640694,-0.0048232647,-0.008182503,-0.00038884085,0.0028846522,0.0053067165,0.0007723547,-8.49769e-05,0.0016552996,-0.002494254,-0.005820436,-0.0018661515,0.0031751466,0.0038470638,0.008282168,0.00047925784,-0.0034136432,-0.00016271169,-0.004972746,0.00036032015,-0.0022479356,0.0005298615,0.0024620164,0.0047872774,-0.0025374442,0.00035709993,-0.0058955136,0.006468281,-0.0005869201,-0.0064548356,-0.006935976,0.00046783328,-0.0024435192,-0.0015732521,-0.0073991064,-5.6858644e-05,0.0008933302,0.008445871,0.0013375748,0.004885031,-0.00057681685,-0.011544304,-0.0005646265,0.00090874924,-0.0049180193,0.001897205,0.0068077724,-0.0040681553,0.0025225203,0.0073293545,-0.0035105508,-0.0074163373,-0.0049102223,-0.0033589168,-0.0051755924,-0.0035931168,-0.0019216532,-0.0055457694,0.0032326137,0.0021762077,0.0005465966,-0.002096676,-0.0033287408,0.0021185305,-0.0018242656,0.00093622267,-0.0012269719,-0.0021714207,0.00414553,-0.0012941966,-0.0017230386,-0.002955502,-0.0028225074,0.00624851,-0.00060217595,0.004324411,0.0016722298,0.0012575157,-0.002746883,0.02884227,0.0011126605,0.00040814385,-0.00060959725,0.0019364886,-0.0025020954,-0.0012713858,-0.004726287,-0.0013309916,-0.008154428,-0.0031472333,0.00055625936,0.0045983046,-0.0057247295,-0.003982386,1.4218387e-05,0.00019335258,-0.001591335,-0.0048019034,-0.003391797,0.003103794,0.0010464573,-0.0048233555,-0.0042006983,-0.0009441987,-0.006557319,-0.004612836,-0.009502307
