,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35,phi_36,phi_37,phi_38,phi_39,phi_40,phi_41,phi_42,phi_43,phi_44,phi_45,phi_46,phi_47,phi_48,phi_49,phi_50,phi_51,phi_52,phi_53,phi_54,phi_55,phi_56,phi_57,phi_58,phi_59,phi_60,phi_61,phi_62,phi_63,phi_64,phi_65,phi_66,phi_67,phi_68,phi_69,phi_70,phi_71,phi_72,phi_73,phi_74,phi_75,phi_76,phi_77,phi_78,phi_79,phi_80,phi_81,phi_82,phi_83,phi_84,phi_85,phi_86,phi_87,phi_88,phi_89,phi_90,phi_91,phi_92,phi_93,phi_94,phi_95,phi_96,phi_97,phi_98,phi_99,phi_100,phi_101,phi_102,phi_103,phi_104
PPP3R2,-0.001503274,0.00019680063,0.00011558735,-0.0002549386,0.00013345378,-0.00022313974,0.00023971799,-0.0012410454,-0.00012673021,-2.2577009e-05,2.7562857e-05,-0.0001433508,0.00021054498,-0.00013739378,1.7270444e-05,-2.8613771e-05,9.247104e-05,-3.9779345e-05,-0.0002209388,-0.00010866257,0.00039118755,3.1631433e-05,-1.6885479e-05,0.000121137324,1.0052944e-05,-0.0004179299,5.117411e-05,-0.00010871724,0.00010360075,-9.659956e-05,-7.242556e-05,-9.2451655e-06,0.0005770175,0.00010196072,2.9501349e-05,4.436175e-05,8.49346e-05,-0.00024651526,9.378297e-05,-0.00019844693,9.3133945e-05,0.00023786521,0.000105030114,-0.00074393215,-9.9310426e-05,-2.5076435e-05,-8.787439e-05,-0.00010067842,0.00049779966,-0.00011122139,-0.00011673394,-9.768191e-05,-5.0536713e-05,0.0006055763,0.00010723014,3.225061e-05,5.7983223e-05,8.790949e-05,-0.00027735057,0.00011544958,0.00026021968,-0.00023103283,-0.0001519938,8.773687e-05,2.682036e-05,0.00028600436,0.0001401831,0.00024546488,0.000102245685,-0.00012451627,0.0005408822,3.4126228e-05,-3.3612669e-06,5.3757773e-05,-2.0436406e-05,-0.00046601042,4.3539916e-05,-0.0006538467,-0.0005997203,-0.00029248462,4.2119496e-05,-0.000639053,0.0006294203,-0.0006074894,-0.00011648304,-3.1411953e-05,-5.1124585e-05,-9.46873e-05,0.00026478266,-0.000110166475,-3.4351935e-05,-7.428123e-05,-4.0881394e-05,4.539913e-05,-2.9263176e-05,0.00022944294,-0.0001305021,-0.00019541755,-6.103965e-05,-0.00012795886,0.00027938993,-9.260581e-05,-0.00034061467,0.00028434716,-0.00012250459
PRDM12,-0.0032729981,-0.00032013626,-0.00019590797,0.00034758312,-0.00021917737,-0.00023367602,-0.0003214603,-0.003241595,0.00021129733,5.1597068e-05,0.00038352775,0.0002132634,0.0015511404,0.00022039538,-7.518784e-05,7.01061e-05,6.2247644e-05,6.311881e-05,6.8120426e-05,-0.00012603102,0.00046080234,-6.301543e-05,-2.7852346e-05,-0.0010650683,-2.555946e-05,0.0005944441,-6.291409e-05,-0.00014556859,0.000116721756,-0.00017554614,0.00013436626,-1.199113e-05,-0.00035838093,0.0001693055,0.00015281237,0.00010336163,0.00018892868,5.7193436e-05,0.0001763643,-0.00012315878,0.00012290281,-0.00014672968,9.476481e-05,6.341312e-05,-0.00011991827,-6.166598e-05,0.0005346329,-0.00012248752,-0.00039190677,-0.000122034355,-0.00013391749,0.0001412296,-1.4967727e-05,-0.00033236612,0.00016244919,0.00014599737,2.2736796e-05,0.00019367173,9.3739865e-05,0.0001428842,0.00035804565,9.672055e-05,0.00090764475,-0.00013927158,-8.001167e-05,-0.0009799472,-0.00014573631,0.00037874654,-0.00014129413,-8.35938e-05,0.0002177622,1.526194e-05,-2.0955255e-05,-0.00082230655,3.4679957e-05,0.0004820001,2.0099205e-05,-0.00012368891,0.00034443973,0.00033514373,-0.00018887423,0.00036579126,0.0005971621,0.0003273854,-0.00014216552,-0.0001492645,-5.088946e-05,-0.00018714607,-7.9848265e-05,-0.00015571034,-6.2241576e-05,-0.0003091491,-0.00014303954,8.2880426e-05,-0.0001436348,0.0006021675,-4.6090343e-05,-3.3218992e-05,-8.028349e-06,-7.862145e-05,-9.863162e-05,-0.00018698997,-0.00039849035,-0.000101470636,-0.0001111221
PRDM5,-0.030865533,-0.0001661321,-0.00033986947,0.0003722658,-0.00035695697,0.004119667,-0.00023791243,-0.03487442,0.00035065232,0.00019308976,0.0058974065,0.00035270545,0.023225147,0.00035917567,4.3855653e-05,-3.9244012e-05,3.902653e-05,-2.8424258e-05,-0.00019551054,-4.908981e-06,-0.00082447834,3.7509613e-05,6.3104606e-05,-0.0006709836,7.604692e-05,-7.8328514e-05,7.4938002e-06,-0.00025365758,0.0002844147,-0.00031281554,-0.0008665553,-0.00020802786,0.0001141293,0.0002989191,0.00021549311,-0.0011007285,0.00033532167,0.0015296884,0.00031930718,-0.00017491236,0.0003186832,0.00089405815,0.00018442704,0.0004384557,-0.00030134787,-0.00020612488,0.0014186604,-0.00030692303,-0.001242764,-0.0003036153,-0.0002545532,-0.00088365574,-0.00017440163,4.6804507e-05,0.00029680913,0.00021907807,-0.0011500006,0.00034604003,0.0015336733,0.0002699175,-0.015187091,-0.0005233916,0.006291141,0.00088135235,0.0005015056,-0.0060428097,0.00089238334,-0.0030267609,0.0008850554,9.023665e-06,-0.0006586474,0.00019806267,0.0001293267,-0.001038193,0.00025840613,0.00046825642,0.00018557918,0.034965772,-7.404893e-05,-0.00026702674,-0.0011872057,-7.818822e-05,-0.026339266,-3.0470668e-05,-0.00023753474,-0.00021903668,0.0011392948,-0.00032965274,-0.0015413567,-0.0002852859,-0.000106135165,0.00055031775,-0.00022245175,-0.0010525084,-0.00021609389,-0.01623211,0.0012003846,0.008810887,0.0011563658,-0.00020933346,-0.00159914,-0.00033705728,0.004115199,-0.001532534,-0.00021210086
PRELID2,-0.0038873486,0.00017218966,-0.00047392488,0.0003039006,-0.00046831477,-7.40919e-05,-4.488056e-05,0.0019783687,0.0004726837,0.00034705494,0.00013411052,0.00048901344,-0.00033244182,0.00046517514,-1.5327625e-05,-2.045275e-05,9.863254e-05,-2.9085379e-05,0.00097415375,-0.00017839123,0.00040422543,2.5568863e-05,1.6653736e-05,-0.00025620213,3.8336053e-05,5.8369224e-05,3.3328448e-05,2.6294585e-05,-0.0001071094,8.4123996e-05,-4.650322e-05,0.0001029975,-0.001213132,-6.569195e-05,-0.00014283127,0.0012054282,-0.00012801526,0.0006727449,-9.985898e-05,-5.9874397e-05,-0.0001428607,-0.00057892833,-2.7945995e-05,0.00067304005,0.000121230674,0.00016242938,-0.00090157235,0.0001261695,-0.0007390884,0.00011735628,3.129576e-05,2.0914891e-05,6.277124e-05,-0.0011696387,-6.498768e-05,-0.00013239248,0.0011876313,-0.00014643597,0.0006923373,-4.862443e-05,-0.0049725072,0.00080930616,0.0002470248,2.7891797e-06,0.00027885562,-0.002452679,1.5878612e-05,-0.004650264,-3.2681924e-05,-0.00018214234,-4.6696216e-05,-8.7711276e-05,-8.2579165e-05,0.00026878234,-0.00014343315,0.0003905525,-7.5598626e-05,0.014337635,0.001195658,0.00088675617,-0.0004443992,0.0011602178,-0.015293037,0.001154605,2.2542168e-05,0.00013517369,-0.0012027127,0.000119199954,-0.00068381516,6.0655268e-05,7.1337795e-06,-0.00084527757,0.00012315474,-0.00044284377,0.00015684172,-0.008648848,-0.0012562594,0.004497645,-0.0011854131,6.7897076e-06,-0.00078155624,0.0001278892,0.004258095,-0.00070642284,6.620843e-06
PRELP,0.00069438346,-0.00044637456,0.00080873084,-0.00046921812,0.0007919289,-0.00054770365,-3.1966385e-05,0.0017882888,-0.0007909936,-0.0006359064,0.000463096,-0.0009176,-0.0016100282,-0.00079765974,4.5763016e-05,-5.69853e-05,0.00013188185,-6.485392e-05,0.0003721207,-2.9905004e-05,0.0003676785,6.2083236e-05,3.5006933e-06,-4.436187e-05,7.015915e-05,-0.0003764704,6.6256995e-05,-0.00042652636,0.0005280816,-0.00050225784,-0.0007660431,-0.00030931653,0.00071417884,0.00047888505,0.0003575543,0.0005994152,0.0005803053,-0.0003799312,0.0005269351,-0.0004955662,0.00056700513,0.0003699181,0.0003619798,-0.0009197212,-0.00054732524,-0.00033647582,-0.00045477803,-0.0005858348,0.0005216702,-0.0005677144,-0.00045527576,-0.00073649565,-0.0003063893,0.0007470969,0.0004813215,0.0003598581,0.0005937748,0.0006052753,-0.00039568605,0.00048666485,0.00022784526,5.9841346e-05,0.0004710393,0.0007474984,0.0005725356,-0.004211596,0.0007278008,-0.0017586795,0.00073004904,-0.000108991284,0.00062745594,0.00031108537,0.00016207171,0.00017165767,0.00034878543,-0.00044582243,0.00031455987,-0.0020387524,-0.0007352408,-0.00037290747,-0.0002729585,-0.000830551,0.00033175436,-0.00076150097,-0.00039578634,-0.00035428256,-0.00059594656,-0.0005613917,0.0003949086,-0.00048016137,-0.00013263906,-0.0003865149,-0.0003579315,0.00012330039,-0.0003727567,0.0025111518,-0.00058899424,0.000129909,-0.00059389474,-0.0004497067,0.00036139903,-0.0005940818,0.0008517292,0.00039576204,-0.00044105417
PREX2,-0.0085000405,2.177768e-05,-0.00027704393,0.00021683333,-0.0002747008,0.0016748541,-7.375168e-05,-0.006114912,0.00027571525,0.00019769902,0.00013253157,0.00029958278,0.00701716,0.00027613586,-2.1222615e-05,-9.5142495e-06,-0.00013273458,7.0094843e-06,0.00014460694,0.00018957132,0.00019364328,9.3632195e-08,3.3830365e-05,0.0008398544,-1.3922469e-05,0.0011059012,-1.3240105e-05,-0.00048516438,0.0005476179,-0.0005590992,-0.00082511536,-0.00033284107,0.00038690591,0.0005378561,0.00041169417,0.00059031247,0.00065342785,0.00095806445,0.0005756528,-0.00031934338,0.00059047464,0.00070649415,0.00016557341,-0.0005084725,-0.00056303863,-0.00044171183,-0.0010068819,-0.00063211715,-0.0015235629,-0.00056963303,-0.00051198585,-0.00082676444,-0.00028373918,0.00040322123,0.00054767897,0.00041587852,0.00064096245,0.0006997256,0.0010332286,0.0005345596,-0.00569844,-0.00024437922,0.00054239307,0.000826226,0.0005697674,-0.00013372654,0.0009388421,-0.0017551815,0.0008443673,9.159523e-05,0.0003536867,0.00031623972,0.00024530126,0.0009459625,0.0003867795,0.0013159021,0.00029864264,0.009744351,-0.00039875312,-0.00018976312,2.3456345e-05,-0.0004472582,-0.008360713,-0.00040948103,-0.0004866649,-0.00041507004,-0.00062881847,-0.00064900727,-0.0010114496,-0.00054332643,-0.0001834413,-0.00014977489,-0.0004210284,-0.00034322235,-0.00043870503,-0.0052704075,-0.0005980168,0.002824715,-0.0006433961,-0.00053596747,-0.0010242533,-0.0006798906,0.0015481717,-0.0010453772,-0.00049175625
PRICKLE1,0.00190074,-0.00081774814,-0.00016120411,0.0006994845,-0.00022245443,0.0007070768,-0.00078169064,0.010353927,0.000200685,-9.478332e-05,-0.0007410915,0.00023157631,-0.00067108736,0.00023494218,5.970341e-05,7.098506e-05,-4.3021795e-05,7.166706e-05,0.00021841821,-1.09065595e-05,-0.0007885264,-7.1475944e-05,-2.847609e-05,-0.00018702418,-5.0214276e-05,-0.00036229694,-7.51806e-05,-0.00038900218,0.00028564816,-0.00038087342,-0.0009565916,-0.00010259981,-0.0010726571,0.00038761855,0.00024227146,0.0008049397,0.00037937626,-9.851716e-05,0.00037447966,-0.00021987522,0.0002835564,0.0006895093,8.471622e-05,0.0014196667,-0.0002872926,-0.00019249652,-0.0006252666,-0.00029642243,0.00022954805,-0.0002851013,-0.00038585198,-0.0009453075,-9.345942e-05,-0.0011208003,0.00038700362,0.0002457329,0.00079457543,0.0003765849,-0.00010276929,0.00038422836,-0.006236824,-0.00017766192,0.00028673193,0.0009539501,0.00067069015,-0.0010800923,0.0009974187,-0.0021911906,0.00093762303,-2.6545044e-05,-0.001086642,9.812734e-05,7.975868e-05,0.0001790382,0.0001828108,-0.0003167675,9.615509e-05,0.008821991,0.0011048204,0.0005280991,-0.0016027215,0.0012054144,-0.008212723,0.0011322714,-0.00038562875,-0.00024586482,-0.0008049329,-0.00038798773,0.00011109227,-0.000385586,-0.00018748241,-0.0005814395,-0.00026119742,-6.760716e-05,-0.00023932356,-0.003190697,-0.00087091717,0.0014299717,-0.00078951934,-0.00039108685,-9.416909e-06,-0.00038033022,0.0039020511,9.5192656e-05,-0.0003747256
PRICKLE2,-0.004763471,4.5595672e-07,-0.00031645843,0.00027073914,-0.00031970232,0.0003396474,-0.00011619609,0.0003758651,0.00031954743,0.000206866,0.0014295451,0.0003331764,0.0047510522,0.0003198346,8.1603525e-07,8.7064735e-05,-9.348883e-05,8.9947745e-05,6.2088686e-05,5.52589e-05,0.0008343575,-8.931256e-05,-5.2068528e-05,-0.00030240155,-0.000101251884,4.3172324e-05,-8.9580055e-05,-0.00028756462,0.00022786994,-0.00031877554,-0.000986586,-5.176331e-05,-0.00092440983,0.00031478732,0.00021549959,-0.00027680388,0.0003193807,5.1357718e-05,0.000319323,-0.00011095976,0.0002227728,0.000853477,1.3023787e-05,0.00024945723,-0.00022800147,-0.00015675667,0.0003289937,-0.00022029542,-0.00012118951,-0.00022275408,-0.00029424808,-0.0009913732,-5.496548e-05,-0.00087714184,0.0003132542,0.00021526143,-0.00028738807,0.00030533946,5.8209884e-05,0.00030570457,-0.007241179,-0.0003447728,0.002555939,0.0009890628,0.00069273676,-0.0042964644,0.0011043953,-0.0024217698,0.0009893021,4.4266428e-05,0.00036539792,5.3777992e-05,4.1616076e-05,-0.00030137366,3.4260236e-05,9.691927e-05,5.2391002e-05,0.01620467,0.0008975948,0.00082979363,-0.0023994527,0.00094560656,-0.014226035,0.00086814445,-0.00029019086,-0.00021733613,0.00028919085,-0.00031826968,-5.702708e-05,-0.00031160336,-0.00013991311,6.938145e-05,-0.00022229177,-1.8288982e-05,-0.00020705517,-0.010191633,0.00017347398,0.0030814132,0.00027978542,-0.0003011991,-8.396655e-05,-0.00030692574,0.0051332433,-6.538515e-05,-0.00027792886
PRIM2,0.0006870187,-0.00047952303,-0.00063158816,0.0008981468,-0.00067275716,0.0027219844,-0.0006754667,0.012522314,0.00066927465,0.00032017534,0.00029170528,0.0007841467,-0.00094089593,0.00068015704,-1.0500952e-05,8.1093596e-05,-9.2183356e-05,8.552478e-05,-0.0005132107,5.7719502e-05,-0.0006879546,-8.378964e-05,-3.5963814e-05,0.0005486771,-7.522339e-05,-2.2509657e-05,-9.055059e-05,-0.0002387153,0.0002000596,-0.00026857053,-0.0002481471,-7.651941e-05,-0.0008902795,0.00026298375,0.00020732354,0.0014295033,0.00028544464,0.0006681335,0.00027261872,-9.6452975e-05,0.0002130551,0.0005062248,2.866465e-05,0.0011426677,-0.00020681278,-0.00016885712,-0.001591552,-0.00021720561,-0.0007009188,-0.00020716184,-0.00024460425,-0.00027737627,-6.1239254e-05,-0.00092001737,0.00026155767,0.00020777392,0.0014672945,0.0002900896,0.00068946334,0.00024945196,-0.009037617,-0.00049307686,0.0026718853,0.00026942088,3.7334165e-05,-0.0060002515,0.00028058415,-0.003891459,0.00027970015,3.800515e-05,-0.0009071269,6.9650894e-05,6.4496715e-05,0.0010430223,0.00010465519,0.0003382819,6.381172e-05,0.024573244,0.00091693405,0.0003885994,-0.0011173645,0.00087996264,-0.021513032,0.00092156016,-0.00024303306,-0.00020798195,-0.0014639439,-0.00028546047,-0.00068209675,-0.00025861504,-0.000120628676,-0.00077558146,-0.0002093361,-0.00043793893,-0.00020905079,-0.0143412,-0.001486838,0.007294578,-0.0014706436,-0.00023610544,-0.0007473391,-0.00028706263,0.0071193553,-0.0007025347,-0.00021871318
PRKCA,-0.0043443805,0.000671244,-0.00067286874,0.00018004344,-0.0006377484,-0.00046114714,0.00028558387,0.0040092673,0.00065963884,0.00058952114,0.00027299402,0.0007061986,-0.0017391838,0.0006387711,-0.00011073027,-1.9587142e-05,-9.772087e-05,-1.9094852e-05,0.00016830051,9.842702e-05,0.0019827436,1.4487209e-05,2.3538094e-05,0.0004826193,-3.796504e-05,0.00030556537,2.892999e-05,0.0007705826,-0.00076469296,0.00087651965,-0.0006148501,0.00044842556,-0.0005863271,-0.00085120386,-0.00062362803,-0.0005520728,-0.000976074,0.0006827275,-0.00088960736,0.0006248038,-0.00085115613,0.0003986521,-0.00047591043,-0.0007616889,0.00080855534,0.0005400518,0.0002062479,0.0008851056,-0.0008651131,0.00082656613,0.00079466123,-0.00060025277,0.00039687674,-0.00045687452,-0.00085522427,-0.0006261888,-0.0005248892,-0.0010035313,0.0007192458,-0.00081543514,-0.009336026,-8.130353e-05,0.0011199324,0.00060895464,0.00043226115,-0.0059602954,0.00060824724,-0.0034078478,0.0005941642,0.00013931778,0.0014619835,-0.00043717975,-0.0002528526,0.00017169588,-0.0005645161,0.00055655156,-0.00042168837,0.019182986,0.0005086579,0.000862636,-0.0014700326,0.00051602366,-0.017792657,0.00043019812,0.0007823794,0.0006253822,0.0005351517,0.0009687604,-0.00070830376,0.0008369138,0.00032910108,0.0004994943,0.0006427621,-0.0003943903,0.000634311,-0.01062428,0.0006128732,0.005138217,0.0005176498,0.0008406834,-0.00084568077,0.0009847227,0.0069438764,-0.00073052343,0.0007398909
PRKCZ,0.000866064,1.4310973e-05,0.00022731713,-0.00020596207,0.00022943264,0.0016365348,9.812107e-05,0.0064098737,-0.0002296809,-0.00014511994,0.0008347847,-0.00024352959,0.00049164065,-0.00022988599,-5.054192e-05,8.0967875e-05,-0.00015056656,9.573941e-05,-0.00025120852,7.8995974e-05,0.00097123644,-8.95811e-05,3.6125253e-05,0.00041478206,-5.0844366e-05,0.00031651903,-0.00010251042,-0.00028119452,0.00020311215,-0.00031062117,0.00040639186,-9.562182e-05,-8.467752e-05,0.0003053939,0.00023580075,-0.00046818698,0.00033487566,-9.891093e-05,0.00031460094,-5.8484653e-05,0.0002226007,-0.00024061256,-2.911221e-05,-0.0005591207,-0.00021109564,-0.00019856611,0.00010774423,-0.00022694757,-5.461456e-05,-0.00021496117,-0.00027427744,0.00039821657,-4.864066e-05,-2.3323531e-05,0.00029916372,0.00023691298,-0.00044093115,0.00033595847,-8.354801e-05,0.00028380353,-0.0042300546,-2.0455167e-05,0.002102252,-0.0004015247,-0.0003209028,-0.0038552028,-0.0004292028,-0.003094711,-0.00040275208,4.3030108e-05,0.0008278001,7.635237e-05,0.00010678368,0.00019010338,0.000109806046,0.00021339985,6.136158e-05,0.012146444,4.336864e-05,0.00033992584,-0.0023597071,6.9475784e-05,-0.0115056755,1.1260974e-05,-0.00027577623,-0.00023784518,0.00045376396,-0.00032965487,9.076863e-05,-0.00029529282,-0.00015714894,0.00040591133,-0.00024326608,0.00017158462,-0.00023382243,-0.0070587303,0.000440816,0.0055496152,0.00043245507,-0.00026400236,0.00018266996,-0.00033097403,0.0030548128,8.533514e-05,-0.00025431765
PRKD1,-0.008233276,-0.000606903,0.00032347787,3.9087467e-05,0.00028461815,0.00043382007,-0.00033033884,-0.003198718,-0.00029849316,-0.00036341004,0.0024945985,-0.0003374619,0.0056362483,-0.00027613743,6.0151466e-05,8.285601e-05,7.740142e-05,6.543937e-05,-0.0011317391,-0.00014187407,-0.0002637951,-7.308691e-05,-6.9130605e-05,-0.0002440477,-6.687566e-05,0.0016522254,-5.706424e-05,-0.00021102055,0.00023345414,-0.00028559053,0.0004726381,-6.581875e-05,0.00043426975,0.00026302037,0.0002604742,-0.0015988384,0.00032962958,-0.0006107535,0.0002954992,-0.00020160344,0.00025480206,0.00024196628,0.0001524028,-0.00015027865,-0.00024144811,-0.00014901898,0.0015450573,-0.00025215675,-0.00038086675,-0.0002472408,-0.00019713618,0.00040493635,-7.68904e-05,0.00040865684,0.00025979016,0.00025061684,-0.0016175613,0.0003456839,-0.0005174859,0.00022323526,-0.009053531,-0.00073608506,0.0034595898,-0.00043134764,-0.0005951634,-0.0040606386,-0.0005107697,-0.0046826922,-0.00039764468,-9.220822e-05,-8.433271e-05,7.224527e-05,2.1986152e-05,-0.0008340396,8.5696265e-05,0.0010696702,7.87279e-05,0.019399298,-0.00042219245,-0.00033233914,-0.0029448264,-0.000390757,-0.015383152,-0.00039978675,-0.00016536881,-0.00025447048,0.0016182362,-0.00031831898,0.00055537454,-0.00024417366,-7.59103e-05,0.0009668644,-0.00023709526,0.00078645785,-0.00025201097,-0.010273814,0.001660694,0.005819709,0.0016131001,-0.00013605744,0.00060822576,-0.00033102432,0.0034365028,0.0005005228,-0.0001376337
PRKG1,-0.0041522444,-0.00015401887,-0.0011994176,0.0011864194,-0.0012160462,0.002129361,-0.0006144299,0.007662879,0.0012188919,0.00078299915,0.0012761911,0.0013383458,-0.0008139586,0.001220144,-1.4194485e-05,2.9262907e-05,-2.871575e-05,2.4866344e-05,0.00023391213,6.52365e-05,5.9819195e-05,-2.7528984e-05,-7.162692e-05,0.00056879496,-7.613219e-05,0.00031126995,-1.0726072e-05,3.7359358e-05,2.9767907e-05,-4.2561774e-06,0.0004891038,-1.4384142e-05,-0.0004664382,-1.1161457e-05,6.0778664e-05,0.0014200895,6.0576338e-05,5.0243234e-06,1.5603138e-05,6.120731e-06,5.44945e-05,-0.0005585359,7.2227313e-06,0.00030290752,-4.0251794e-05,-6.438926e-05,-0.0015985257,-7.096253e-05,-0.00025562185,-4.5134508e-05,2.4472256e-05,0.0005070565,-1.3211389e-05,-0.00045378564,-8.07452e-06,5.8234455e-05,0.0014619047,8.098641e-05,3.4867884e-05,-1.4015762e-05,-0.011514488,0.00038051914,0.0050313934,-0.0005037998,-0.00024949564,-0.0054697893,-0.00051074167,-0.0040097144,-0.0005082061,5.583181e-05,-0.0001056183,1.4506153e-05,-2.098283e-06,0.001057213,6.9222915e-06,0.00029522262,1.4073056e-05,0.02568079,0.0004623085,0.00030855797,-0.0015281659,0.00042307217,-0.022527138,0.00044660017,3.4352935e-05,-5.9577756e-05,-0.001455212,-5.2480784e-05,-2.3553564e-05,1.06855005e-05,3.75678e-05,-0.00076594576,-4.559108e-05,5.3042e-05,-7.642813e-05,-0.016115934,-0.0014983658,0.0063217445,-0.001464925,2.1953438e-05,-8.436403e-05,-7.0361864e-05,0.008597165,-4.308555e-05,3.043598e-05
PRND,-0.0031522482,0.00021953454,-7.227937e-05,-6.1481e-05,-6.0401617e-05,-0.0005945959,0.00014620245,-0.0044521554,6.4596985e-05,9.5823634e-05,0.00015402607,6.971746e-05,0.0023711005,5.8687343e-05,-7.7061463e-07,-9.602611e-06,1.7222133e-05,-1.1107385e-05,-0.00057020236,-7.084139e-06,0.0001009011,1.0485455e-05,8.49826e-06,0.0006785185,1.7003289e-05,0.0007285677,1.1541385e-05,0.0002621913,-0.00023044182,0.0002588429,-0.00032665124,0.00012820963,-0.00050728064,-0.00026031205,-0.00016600863,-7.933545e-05,-0.00027245376,4.2242486e-05,-0.00025727577,0.0001972732,-0.00023969101,0.0006735209,-0.000108523294,0.0003914565,0.00023535399,0.00016827245,-0.00037243808,0.00026396345,-0.0005260786,0.00023788713,0.0002672125,-0.00036764579,0.00011675371,-0.0005045623,-0.00026376292,-0.00016930875,-3.823657e-05,-0.0002793837,9.341156e-05,-0.0002651845,-0.0005687354,-0.000657156,0.00043317184,0.00035479982,6.791592e-05,-0.00023018061,0.00038596606,-0.0007253679,0.0003761075,3.052626e-05,-0.00012151272,-0.0001253135,-8.139612e-05,0.0005651351,-0.00018325001,0.0006698015,-0.00012059336,0.00066004286,0.0005071878,0.00034984964,-0.0005560902,0.0005423106,-0.001135994,0.0005036175,0.00026857262,0.00016877454,5.4280605e-05,0.0002765976,-7.58524e-05,0.00026362643,0.000120773795,0.00021961944,0.00018124962,0.00013172952,0.00017264487,-0.00027452153,3.886689e-05,0.0005542125,2.9087409e-05,0.00028983364,-0.00011951894,0.00027791137,-0.0001396879,-0.00010535431,0.00026702584
PRR16,-0.0072516855,0.000299355,-0.00017008622,-4.139805e-06,-0.00015587648,-0.00041086503,0.00016228847,-0.003192327,0.00016117445,0.00018532663,0.0020539828,0.00019228665,0.0058896514,0.00015668837,-7.324772e-05,-0.000104904364,-4.3111675e-05,-8.796645e-05,0.00030611223,0.00010305931,0.00048231237,9.740622e-05,0.00013478617,-0.0005252387,0.00012486371,-0.0003446428,6.7792455e-05,0.00018793425,-0.000192675,0.00024051678,0.0010532173,4.3260203e-05,0.00018912893,-0.00022135093,-0.0002299409,0.0008027531,-0.00029714205,2.5744044e-05,-0.0002512869,0.00019409055,-0.00022259298,-0.0011558345,-0.00012962641,-0.00043708202,0.00020581347,0.0001436475,-0.0004172742,0.00023303942,0.00018168283,0.00021665344,0.0002024924,0.0010781132,5.594483e-05,0.000212247,-0.00022586642,-0.0002184905,0.0007934066,-0.00031297724,9.735571e-06,-0.00021453999,-0.004328079,0.0007005984,0.0009823128,-0.0010755843,-0.0006102688,1.807629e-05,-0.0011453043,-0.003113496,-0.001086747,8.400533e-05,0.0004715544,-5.0086106e-05,-5.1988934e-07,-0.00012000259,-8.584389e-05,-0.00030232294,-5.6991405e-05,0.012642266,-0.00020783933,6.504917e-06,-0.0012221689,-0.00018788272,-0.0106763495,-0.0002131126,0.00018080801,0.00021766016,-0.00080040115,0.0002855976,-1.2866752e-05,0.00021891372,7.550004e-05,-0.00066001277,0.00022102971,-0.00012724826,0.00023177508,-0.008919445,-0.00087905646,0.00517174,-0.00079248776,0.00020963658,-4.4597993e-05,0.00030167258,0.003614828,-1.0790394e-05,0.00017673819
